,x,y,z
287040,5951802.95,2159939.97,97.77
287041,5951805.94,2159939.54,94.39
287042,5951805.94,2159939.87,94.59
287043,5951807.22,2159940.43,94.13
287044,5951805.94,2159940.2,94.75
287045,5951805.94,2159940.5300000003,95.05
287046,5951807.0200000005,2159939.94,95.01
287047,5951805.94,2159940.86,95.34
287048,5951808.04,2159941.41,94.19
287049,5951807.91,2159938.07,97.97
287050,5951808.2700000005,2159937.94,97.87
287051,5951807.09,2159938.33,98.06
287052,5951807.58,2159938.3,98.10000000000001
287053,5951810.53,2159937.11,97.60000000000001
287054,5951809.51,2159937.41,97.77
287055,5951810.07,2159937.31,97.64
287056,5951811.09,2159936.95,97.47
287057,5951811.88,2159936.62,97.41
287058,5951811.48,2159936.79,97.57000000000001
287059,5951805.91,2159941.15,95.60000000000001
287060,5951805.87,2159941.48,96.0
287061,5951807.71,2159940.79,95.93
287062,5951808.14,2159941.41,96.55
287063,5951805.91,2159941.81,96.06
287064,5951805.91,2159942.13,96.29
287065,5951806.04,2159942.59,95.83
287066,5951808.17,2159941.74,96.65
287067,5951808.5600000005,2159942.23,96.42
287068,5951808.43,2159941.77,96.92
287069,5951809.350000001,2159942.79,98.13
287070,5951806.36,2159945.87,92.65
287071,5951806.36,2159946.2,92.98
287072,5951808.63,2159945.22,92.78
287073,5951807.87,2159945.61,93.18
287074,5951805.94,2159944.5300000003,94.46000000000001
287075,5951806.3,2159944.79,95.51
287076,5951806.0,2159945.22,94.62
287077,5951806.36,2159945.19,95.31
287078,5951807.05,2159945.74,94.75
287079,5951806.5,2159945.94,94.95
287080,5951807.05,2159946.07,95.18
287081,5951806.5600000005,2159946.63,95.24
287082,5951808.3,2159945.2800000003,94.95
287083,5951808.79,2159945.25,94.88
287084,5951807.71,2159946.47,94.88
287085,5951809.28,2159944.79,93.57000000000001
287086,5951810.33,2159944.56,93.37
287087,5951811.29,2159946.47,92.55
287088,5951810.01,2159943.61,94.78
287089,5951809.97,2159943.94,95.21000000000001
287090,5951809.45,2159944.89,94.82000000000001
287091,5951810.07,2159944.69,95.01
287092,5951810.66,2159944.6,95.14
287093,5951809.09,2159944.99,94.88
287094,5951810.17,2159945.74,94.91
287095,5951811.42,2159946.33,95.01
287096,5951807.05,2159948.04,92.98
287097,5951806.63,2159947.02,94.95
287098,5951806.69,2159947.42,94.88
287099,5951808.5,2159947.06,94.85000000000001
287100,5951809.0200000005,2159947.42,94.91
287101,5951807.28,2159948.57,95.05
287102,5951807.38,2159948.96,94.95
287103,5951807.41,2159949.29,94.91
287104,5951807.48,2159949.71,94.85000000000001
287105,5951808.07,2159949.71,94.82000000000001
287106,5951811.75,2159947.58,93.73
287107,5951809.97,2159949.68,92.52
287108,5951809.58,2159949.88,93.14
287109,5951809.350000001,2159947.52,94.91
287110,5951809.05,2159947.7800000003,94.88
287111,5951809.74,2159947.74,94.91
287112,5951810.4,2159947.91,94.85000000000001
287113,5951811.45,2159946.73,94.95
287114,5951812.01,2159947.58,95.08
287115,5951812.07,2159947.94,94.95
287116,5951809.58,2159949.68,94.85000000000001
287117,5951811.68,2159948.89,94.91
287118,5951812.11,2159948.66,95.11
287119,5951812.17,2159949.02,95.11
287120,5951812.04,2159948.27,95.21000000000001
287121,5951812.2,2159949.39,95.08
287122,5951812.17,2159949.71,95.37
287123,5951806.17,2159943.97,95.96000000000001
287124,5951806.100000001,2159943.61,96.06
287125,5951806.23,2159944.4,95.77
287126,5951806.43,2159946.14,95.77
287127,5951807.48,2159945.58,95.8
287128,5951808.01,2159945.32,96.92
287129,5951808.37,2159945.19,97.51
287130,5951808.37,2159945.55,97.74000000000001
287131,5951807.8100000005,2159945.5100000002,98.13
287132,5951810.47,2159944.7600000002,96.59
287133,5951811.09,2159945.74,96.49000000000001
287134,5951809.45,2159944.82,98.85000000000001
287135,5951811.5200000005,2159946.47,97.51
287136,5951806.89,2159947.58,97.01
287137,5951806.73,2159947.7800000003,98.2
287138,5951807.41,2159948.5,98.03
287139,5951807.41,2159948.83,98.29
287140,5951811.58,2159949.09,95.7
287141,5951810.96,2159949.12,96.26
287142,5951811.5200000005,2159946.83,97.8
287143,5951812.11,2159948.6,98.56
287144,5951811.09,2159956.54,87.93
287145,5951811.350000001,2159956.54,88.16
287146,5951811.71,2159956.44,88.19
287147,5951812.2,2159955.82,88.78
287148,5951812.24,2159956.18,88.88
287149,5951807.78,2159950.3,89.96000000000001
287150,5951808.76,2159950.0100000002,90.75
287151,5951805.0200000005,2159958.9,87.14
287152,5951801.71,2159960.2800000003,86.61
287153,5951805.84,2159958.5100000002,87.27
287154,5951806.5600000005,2159958.21,87.37
287155,5951807.91,2159957.85,87.63
287156,5951808.43,2159957.55,87.60000000000001
287157,5951808.92,2159957.59,87.73
287158,5951809.94,2159957.06,87.83
287159,5951809.350000001,2159957.36,87.86
287160,5951810.600000001,2159956.83,88.02
287161,5951808.100000001,2159950.07,94.72
287162,5951808.07,2159950.34,95.24
287163,5951808.79,2159949.94,95.01
287164,5951808.17,2159950.8,94.85000000000001
287165,5951809.05,2159951.81,94.59
287166,5951812.47,2159951.29,94.52
287167,5951812.2700000005,2159950.44,95.21000000000001
287168,5951812.3,2159950.8,95.21000000000001
287169,5951809.65,2159952.57,94.36
287170,5951810.01,2159952.99,94.29
287171,5951812.4,2159951.55,95.14
287172,5951812.43,2159952.24,95.44
287173,5951812.37,2159954.11,93.9
287174,5951810.07,2159953.39,94.09
287175,5951810.47,2159953.62,94.16
287176,5951811.25,2159954.57,94.03
287177,5951811.84,2159955.16,94.62
287178,5951808.86,2159951.52,98.62
287179,5951812.17,2159950.04,95.57000000000001
287180,5951812.5,2159951.2600000002,97.77
287181,5951812.3,2159950.44,98.46000000000001
287182,5951812.2,2159950.0100000002,98.85000000000001
287183,5951812.37,2159950.83,98.2
287184,5951809.32,2159952.04,98.06
287185,5951810.86,2159953.91,95.93
287186,5951812.43,2159953.22,95.96000000000001
287187,5951812.53,2159953.65,95.7
287188,5951812.34,2159956.08,98.39
287189,5951811.91,2159956.27,98.16
287190,5951803.12,2159959.56,96.85000000000001
287191,5951803.54,2159959.49,96.82000000000001
287192,5951800.26,2159960.84,96.39
287193,5951808.43,2159957.59,97.64
287194,5951809.55,2159957.1,97.74000000000001
287195,5951813.45,2159955.72,88.32000000000001
287196,5951812.89,2159955.85,88.45
287197,5951816.54,2159954.47,87.7
287198,5951818.41,2159953.88,87.34
287199,5951825.82,2159950.8,85.99
287200,5951823.65,2159951.75,86.45
287201,5951822.54,2159952.24,86.78
287202,5951819.42,2159953.39,87.24
287203,5951812.57,2159952.0100000002,94.49
287204,5951812.66,2159952.73,94.32000000000001
287205,5951812.600000001,2159955.95,93.7
287206,5951812.63,2159956.31,93.63
287207,5951813.29,2159955.68,98.23
287208,5951812.8,2159955.82,98.79
287209,5951814.96,2159955.0,97.7
287210,5951815.55,2159955.0,97.87
287211,5951815.94,2159954.8,97.77
287212,5951818.96,2159953.52,97.28
287213,5951824.87,2159951.2600000002,96.26
287214,5951825.69,2159950.89,96.13
287215,5951823.26,2159951.98,96.59
287216,5951824.21,2159951.62,96.49000000000001
287217,5951819.46,2159953.42,97.18
287218,5951819.78,2159953.29,97.15
287219,5951820.21,2159953.09,97.05
287220,5951832.350000001,2159948.24,85.14
287221,5951838.48,2159945.84,84.22
287222,5951833.66,2159947.84,85.01
287223,5951834.58,2159947.58,84.81
287224,5951835.600000001,2159947.06,84.65
287225,5951837.37,2159946.37,84.38
287226,5951846.82,2159942.56,82.94
287227,5951850.89,2159941.02,82.38
287228,5951839.89,2159945.48,83.99
287229,5951840.91,2159944.92,83.89
287230,5951842.22,2159944.4,83.63
287231,5951842.65,2159944.23,83.46000000000001
287232,5951843.9,2159943.94,83.4
287233,5951829.92,2159949.16,85.56
287234,5951829.36,2159949.35,85.66
287235,5951831.2700000005,2159948.66,85.37
287236,5951831.66,2159948.47,85.33
287237,5951830.09,2159949.32,95.51
287238,5951838.25,2159946.0100000002,94.23
287239,5951835.17,2159947.29,94.72
287240,5951837.3,2159946.47,94.32000000000001
287241,5951852.17,2159940.59,92.03
287242,5951852.5600000005,2159940.56,92.06
287243,5951849.25,2159941.9,92.55
287244,5951842.26,2159944.43,93.57000000000001
287245,5951841.34,2159944.96,93.73
287246,5951841.8,2159944.6,93.7
287247,5951844.26,2159943.71,93.27
287248,5951843.7,2159944.0,93.44
287249,5951844.0600000005,2159943.94,93.34
287250,5951845.7700000005,2159943.02,93.04
287251,5951845.21,2159943.41,93.24
287252,5951842.68,2159944.4,93.57000000000001
287253,5951846.65,2159942.66,92.78
287254,5951846.23,2159943.09,92.95
287255,5951826.97,2159950.34,86.06
287256,5951827.3,2159950.37,86.02
287257,5951828.21,2159949.94,85.79
287258,5951826.57,2159950.44,96.16
287259,5951827.76,2159950.21,95.9
287260,5951893.93,2159911.0300000003,56.79
287261,5951856.23,2159919.56,81.43
287262,5951855.18,2159919.69,81.69
287263,5951854.5600000005,2159920.12,81.73
287264,5951859.61,2159918.18,81.07000000000001
287265,5951860.96,2159917.69,80.81
287266,5951862.83,2159916.9,80.61
287267,5951863.16,2159916.77,80.54
287268,5951864.3,2159916.25,80.41
287269,5951866.5,2159915.33,80.09
287270,5951866.99,2159915.1,80.09
287271,5951867.42,2159914.97,80.05
287272,5951868.18,2159914.81,79.99
287273,5951871.46,2159913.5300000003,79.53
287274,5951869.78,2159914.25,79.66
287275,5951878.7700000005,2159910.61,78.61
287276,5951872.34,2159913.33,79.33
287277,5951873.39,2159912.9,79.33
287278,5951874.87,2159912.21,79.0
287279,5951865.8100000005,2159915.89,80.22
287280,5951868.18,2159934.29,79.72
287281,5951868.54,2159934.13,79.72
287282,5951868.9,2159934.2600000002,79.66
287283,5951865.91,2159935.34,80.12
287284,5951866.8,2159935.11,79.92
287285,5951867.65,2159934.46,79.89
287286,5951872.15,2159932.7800000003,79.13
287287,5951870.9,2159933.41,79.43
287288,5951869.91,2159933.83,79.49
287289,5951874.7700000005,2159931.87,78.81
287290,5951877.16,2159930.91,78.48
287291,5951877.95,2159930.55,78.25
287292,5951878.97,2159930.32,78.28
287293,5951879.17,2159930.29,78.22
287294,5951873.92,2159932.29,78.87
287295,5951873.39,2159932.49,79.04
287296,5951874.28,2159932.19,78.81
287297,5951855.74,2159919.56,91.17
287298,5951856.4,2159919.43,91.08
287299,5951857.15,2159919.1,90.94
287300,5951859.78,2159918.09,90.62
287301,5951860.92,2159917.69,90.45
287302,5951861.61,2159917.27,90.32000000000001
287303,5951865.45,2159915.95,89.89
287304,5951864.2700000005,2159916.38,90.06
287305,5951866.63,2159915.3,89.73
287306,5951867.22,2159915.1,89.67
287307,5951872.24,2159913.16,88.84
287308,5951871.69,2159913.46,89.01
287309,5951869.95,2159914.02,89.24
287310,5951870.8,2159913.79,89.11
287311,5951876.8,2159911.33,88.39
287312,5951876.64,2159911.56,88.45
287313,5951877.26,2159911.1,88.32000000000001
287314,5951877.76,2159911.23,88.19
287315,5951878.18,2159910.97,88.22
287316,5951873.33,2159912.71,88.84
287317,5951865.850000001,2159915.79,89.99
287318,5951867.72,2159934.52,89.76
287319,5951868.3100000005,2159934.36,89.63
287320,5951872.3100000005,2159932.85,89.11
287321,5951870.96,2159933.2800000003,89.3
287322,5951871.78,2159933.05,89.21000000000001
287323,5951874.3100000005,2159931.96,88.81
287324,5951875.59,2159931.47,88.58
287325,5951875.89,2159931.5,88.62
287326,5951877.39,2159930.88,88.39
287327,5951877.76,2159930.65,88.22
287328,5951878.18,2159930.39,88.22
287329,5951873.2,2159932.42,88.91
287330,5951873.79,2159932.13,88.88
287331,5951872.64,2159932.75,89.11
287332,5951878.41,2159930.52,98.13
287333,5951880.58,2159909.85,78.31
287334,5951883.0,2159909.0300000003,78.05
287335,5951902.69,2159921.04,74.87
287336,5951904.33,2159920.42,74.7
287337,5951884.61,2159928.06,77.43
287338,5951885.3,2159927.8,77.33
287339,5951888.94,2159926.2600000002,76.8
287340,5951888.5200000005,2159926.58,76.9
287341,5951886.32,2159927.31,77.17
287342,5951889.4,2159925.99,76.8
287343,5951880.22,2159929.57,77.95
287344,5951894.68,2159924.12,76.02
287345,5951895.18,2159923.99,75.95
287346,5951894.91,2159924.19,75.98
287347,5951892.72,2159924.91,76.31
287348,5951897.05,2159923.24,75.66
287349,5951897.8,2159923.0100000002,75.66
287350,5951896.23,2159923.57,75.89
287351,5951900.75,2159921.79,75.23
287352,5951899.18,2159922.35,75.36
287353,5951880.54,2159909.95,87.83
287354,5951882.18,2159909.33,87.66
287355,5951882.87,2159909.0300000003,87.57000000000001
287356,5951884.28,2159908.67,87.34
287357,5951884.71,2159908.5100000002,87.4
287358,5951880.94,2159909.85,97.87
287359,5951881.3,2159909.75,97.83
287360,5951881.73,2159909.49,97.74000000000001
287361,5951882.28,2159909.23,97.7
287362,5951879.92,2159910.2800000003,98.03
287363,5951884.58,2159908.54,97.41
287364,5951903.8100000005,2159920.42,84.61
287365,5951904.2,2159920.22,84.71000000000001
287366,5951902.76,2159920.97,84.84
287367,5951904.76,2159920.15,84.55
287368,5951904.0,2159920.42,94.52
287369,5951904.49,2159920.42,94.59
287370,5951902.26,2159921.27,94.91
287371,5951883.73,2159928.36,87.5
287372,5951886.94,2159927.14,87.04
287373,5951890.42,2159925.89,86.58
287374,5951891.14,2159925.5,86.45
287375,5951880.45,2159929.77,87.96000000000001
287376,5951883.04,2159928.65,87.57000000000001
287377,5951888.84,2159926.42,96.69
287378,5951889.21,2159926.22,96.65
287379,5951887.17,2159927.11,96.98
287380,5951888.25,2159926.68,96.78
287381,5951893.14,2159924.68,86.09
287382,5951893.63,2159924.55,86.09
287383,5951895.47,2159923.83,85.89
287384,5951894.72,2159924.16,85.89
287385,5951898.46,2159922.58,85.37
287386,5951899.21,2159922.35,85.3
287387,5951901.15,2159921.6,85.10000000000001
287388,5951901.7700000005,2159921.5,85.01
287389,5951899.57,2159922.09,95.24
287390,5951901.25,2159921.5,94.88
287391,5951856.2,2159939.05,81.5
287392,5951857.18,2159938.7600000002,81.36
287393,5951859.0200000005,2159938.0,81.07000000000001
287394,5951857.94,2159938.43,81.3
287395,5951855.41,2159939.48,81.69
287396,5951852.69,2159940.59,82.02
287397,5951853.8100000005,2159940.0300000003,81.89
287398,5951854.43,2159939.77,81.82000000000001
287399,5951861.71,2159936.82,80.68
287400,5951860.92,2159937.34,80.84
287401,5951863.19,2159936.36,80.45
287402,5951865.12,2159935.67,80.28
287403,5951856.33,2159938.95,91.4
287404,5951857.38,2159938.56,91.24
287405,5951855.58,2159939.31,91.54
287406,5951861.55,2159936.85,90.72
287407,5951860.07,2159937.71,91.01
287408,5951863.55,2159936.2600000002,90.35000000000001
287409,5951862.73,2159936.46,90.52
287410,5951864.3,2159935.87,90.35000000000001
287411,5951865.19,2159935.61,90.09
287412,5951852.82,2159940.36,91.96000000000001
287413,5951853.18,2159940.33,91.93
287414,5951853.7700000005,2159940.0,91.83
287415,5951805.28,2159989.61,67.81
287417,5951801.74,2159985.11,87.04
287418,5951858.07,2159991.48,61.09
287419,5951812.57,2159936.16,107.28
287420,5951824.51,2159931.54,105.61
287421,5951830.22,2159929.27,104.76
287422,5951831.53,2159929.04,104.46000000000001
287423,5951830.8100000005,2159929.14,104.66
287424,5951836.19,2159927.08,103.94
287425,5951837.5,2159926.55,103.71000000000001
287426,5951826.12,2159930.98,105.35000000000001
287427,5951826.8,2159930.62,105.25
287428,5951828.87,2159930.0,104.99000000000001
287429,5951828.08,2159930.2600000002,105.05
287430,5951825.69,2159931.14,105.41
287431,5951829.76,2159929.67,104.82000000000001
287432,5951829.3,2159929.86,104.95
287433,5951844.42,2159923.99,102.82000000000001
287434,5951845.18,2159923.57,102.69
287435,5951805.64,2159938.66,99.02
287436,5951805.68,2159939.02,99.05
287437,5951806.23,2159938.66,99.11
287438,5951805.8100000005,2159938.66,101.61
287439,5951805.68,2159938.89,102.62
287440,5951806.23,2159938.95,103.77
287441,5951806.23,2159939.2800000003,103.9
287442,5951806.66,2159939.54,104.53
287443,5951806.79,2159939.97,104.04
287444,5951807.15,2159940.36,104.17
287445,5951806.96,2159939.9,104.95
287446,5951805.7700000005,2159942.2,104.13
287447,5951805.8100000005,2159942.5300000003,104.17
287448,5951805.8100000005,2159942.89,104.3
287449,5951809.51,2159943.09,104.79
287450,5951806.3,2159945.45,99.28
287451,5951806.2700000005,2159945.74,99.57000000000001
287452,5951806.33,2159946.1,99.57000000000001
287453,5951806.3,2159946.4,99.93
287454,5951807.350000001,2159945.74,101.15
287455,5951807.94,2159945.25,102.2
287456,5951809.0200000005,2159945.09,101.77
287457,5951809.97,2159943.64,99.02
287458,5951809.97,2159944.69,99.44
287459,5951810.47,2159944.5,99.74000000000001
287460,5951810.43,2159944.79,100.13
287461,5951809.78,2159944.86,100.79
287462,5951806.46,2159946.86,99.28
287463,5951806.79,2159946.96,101.02
287464,5951806.79,2159947.29,101.25
287465,5951811.91,2159948.7600000002,99.87
287466,5951812.2,2159948.57,100.3
287467,5951811.58,2159947.52,101.05
287468,5951811.68,2159947.91,100.72
287469,5951811.42,2159947.02,101.94
287470,5951810.66,2159949.25,101.51
287471,5951812.14,2159948.79,101.08
287472,5951811.22,2159949.12,101.12
287473,5951807.84,2159945.5100000002,102.99000000000001
287474,5951805.87,2159943.2800000003,104.3
287475,5951805.91,2159943.61,104.36
287476,5951805.91,2159943.94,104.49000000000001
287477,5951805.94,2159944.27,104.59
287478,5951805.97,2159944.63,104.63
287479,5951805.97,2159944.99,104.66
287480,5951806.0,2159945.35,104.76
287481,5951806.07,2159945.71,104.63
287482,5951806.07,2159946.0100000002,104.82000000000001
287483,5951806.100000001,2159946.37,104.82000000000001
287484,5951806.73,2159945.91,105.05
287485,5951807.32,2159946.2,104.92
287486,5951807.55,2159945.61,104.82000000000001
287487,5951807.91,2159945.48,104.89
287488,5951808.53,2159945.35,104.92
287489,5951810.43,2159944.56,102.95
287490,5951809.28,2159944.7600000002,103.71000000000001
287491,5951810.04,2159943.58,104.89
287492,5951810.01,2159943.84,105.18
287493,5951810.14,2159944.6,104.89
287494,5951810.66,2159944.4,104.95
287495,5951810.76,2159945.12,104.72
287496,5951809.12,2159944.92,104.89
287497,5951809.65,2159944.82,104.89
287498,5951809.8100000005,2159946.24,104.89
287499,5951811.25,2159946.0100000002,104.99000000000001
287500,5951806.96,2159947.65,104.95
287501,5951806.99,2159948.07,104.86
287502,5951807.68,2159946.63,104.86
287503,5951808.73,2159947.12,104.89
287504,5951807.0200000005,2159948.4,104.92
287505,5951807.05,2159948.7600000002,104.92
287506,5951808.3,2159949.06,104.92
287507,5951808.33,2159949.42,104.92
287508,5951807.64,2159949.7800000003,104.99000000000001
287509,5951807.97,2159949.52,104.86
287510,5951807.55,2159949.39,105.38
287511,5951811.25,2159946.56,102.59
287512,5951811.65,2159947.06,103.08
287513,5951811.61,2159947.38,103.44
287514,5951810.01,2159949.55,102.46000000000001
287515,5951810.43,2159949.39,102.99000000000001
287516,5951809.25,2159949.88,103.48
287517,5951810.83,2159949.09,103.41
287518,5951812.04,2159948.57,103.77
287519,5951809.38,2159947.42,104.92
287520,5951811.8100000005,2159948.04,104.82000000000001
287521,5951810.63,2159949.25,104.86
287522,5951810.14,2159949.45,104.86
287523,5951811.58,2159948.93,104.69
287524,5951811.91,2159948.7600000002,104.72
287525,5951811.0200000005,2159948.34,104.92
287526,5951811.45,2159948.5300000003,104.99000000000001
287527,5951812.34,2159948.7,105.18
287528,5951811.84,2159948.96,105.45
287529,5951812.5,2159949.45,104.82000000000001
287530,5951803.7700000005,2159939.74,107.94
287531,5951804.26,2159939.48,108.07000000000001
287532,5951804.82,2159939.15,108.14
287533,5951805.51,2159939.02,108.3
287534,5951807.94,2159938.1,107.94
287535,5951807.28,2159938.1,108.10000000000001
287536,5951805.87,2159938.56,108.89
287537,5951806.2,2159938.66,108.86
287538,5951806.69,2159938.62,108.17
287539,5951811.58,2159936.72,107.35000000000001
287540,5951807.91,2159940.89,106.07000000000001
287541,5951806.100000001,2159942.13,106.56
287542,5951806.100000001,2159942.4,106.76
287543,5951806.13,2159942.79,106.69
287544,5951806.100000001,2159943.05,107.22
287545,5951808.63,2159942.2,106.33
287546,5951808.66,2159942.59,106.17
287547,5951808.5,2159941.81,106.89
287548,5951808.99,2159942.63,107.64
287549,5951809.45,2159943.09,108.3
287550,5951805.7700000005,2159938.79,109.58
287551,5951805.91,2159939.21,109.09
287552,5951805.84,2159938.66,111.19
287553,5951805.71,2159938.89,112.07000000000001
287554,5951807.09,2159945.71,105.87
287555,5951807.350000001,2159945.74,106.23
287556,5951807.61,2159945.55,106.66
287557,5951808.14,2159945.32,107.28
287558,5951806.13,2159943.41,107.38
287559,5951806.100000001,2159943.68,107.78
287560,5951806.07,2159944.04,108.04
287561,5951806.07,2159944.3,108.33
287562,5951806.04,2159944.63,108.56
287563,5951806.33,2159945.87,107.48
287564,5951806.4,2159946.2,107.58
287565,5951806.04,2159944.92,108.83
287566,5951808.04,2159945.55,108.04
287567,5951808.69,2159945.19,107.81
287568,5951809.09,2159944.96,108.46000000000001
287569,5951809.38,2159943.2800000003,105.64
287570,5951810.5,2159944.6,106.0
287571,5951809.45,2159944.99,106.27
287572,5951810.01,2159944.86,105.71000000000001
287573,5951810.99,2159945.5100000002,106.0
287574,5951809.94,2159943.45,108.89
287575,5951809.48,2159944.73,108.92
287576,5951811.15,2159946.1,107.94
287577,5951806.69,2159946.83,106.0
287578,5951806.73,2159947.15,106.04
287579,5951807.25,2159948.7600000002,106.86
287580,5951807.0200000005,2159947.94,107.61
287581,5951807.12,2159948.34,107.41
287582,5951811.5200000005,2159947.42,106.36
287583,5951811.350000001,2159946.96,107.18
287584,5951809.350000001,2159949.65,106.5
287585,5951809.78,2159949.45,107.15
287586,5951810.96,2159949.19,106.07000000000001
287587,5951811.38,2159949.12,105.91
287588,5951812.01,2159948.73,107.28
287589,5951811.22,2159946.47,107.74000000000001
287590,5951811.65,2159947.06,108.69
287591,5951811.68,2159947.42,108.56
287592,5951809.68,2159949.68,107.87
287593,5951810.24,2159949.55,107.45
287594,5951810.63,2159949.19,108.2
287595,5951810.96,2159948.99,108.60000000000001
287596,5951806.04,2159945.25,109.09
287597,5951806.43,2159945.84,109.88
287598,5951806.4,2159946.1,110.47
287599,5951806.43,2159946.47,110.53
287600,5951806.73,2159945.87,110.01
287601,5951807.12,2159945.74,110.01
287602,5951807.74,2159945.58,109.88
287603,5951808.86,2159945.09,109.97
287604,5951808.33,2159945.22,109.94
287605,5951808.01,2159945.22,112.14
287606,5951809.09,2159945.02,111.55
287607,5951809.94,2159943.7800000003,109.02
287608,5951810.3,2159943.94,109.35000000000001
287609,5951810.4,2159944.33,109.12
287610,5951809.88,2159944.69,109.88
287611,5951810.2700000005,2159944.5300000003,109.97
287612,5951810.53,2159944.63,110.66
287613,5951809.350000001,2159944.92,109.97
287614,5951810.7,2159945.09,110.04
287615,5951810.2,2159944.79,110.53
287616,5951809.71,2159944.89,111.06
287617,5951811.0600000005,2159945.58,111.35000000000001
287618,5951806.66,2159947.32,109.48
287619,5951806.5600000005,2159946.89,109.94
287620,5951806.92,2159947.65,110.04
287621,5951806.99,2159948.0100000002,109.91
287622,5951807.05,2159948.4,109.71000000000001
287623,5951807.55,2159949.32,109.74000000000001
287624,5951807.55,2159949.68,109.91
287625,5951807.61,2159949.09,109.12
287626,5951806.69,2159947.12,111.19
287627,5951811.38,2159946.5,109.97
287628,5951810.37,2159949.65,109.97
287629,5951810.79,2159949.48,109.94
287630,5951811.65,2159948.7,109.58
287631,5951811.12,2159949.32,110.04
287632,5951811.65,2159948.99,109.97
287633,5951809.68,2159949.71,110.92
287634,5951810.79,2159949.32,112.04
287635,5951811.48,2159949.16,110.96000000000001
287636,5951812.01,2159948.7600000002,111.88
287637,5951808.01,2159949.91,99.77
287638,5951808.14,2159950.63,99.51
287639,5951808.96,2159950.04,99.11
287640,5951807.97,2159950.17,100.3
287641,5951812.4,2159956.08,101.41
287642,5951808.100000001,2159950.93,104.82000000000001
287643,5951808.5,2159951.22,104.76
287644,5951807.71,2159950.14,104.92
287645,5951808.01,2159949.88,104.92
287646,5951808.01,2159950.21,105.05
287647,5951807.74,2159950.5,104.92
287648,5951808.04,2159950.57,104.99000000000001
287649,5951809.0200000005,2159949.94,104.99000000000001
287650,5951808.4,2159950.8,105.18
287651,5951809.32,2159952.17,104.46000000000001
287652,5951809.350000001,2159952.5300000003,104.43
287653,5951812.34,2159952.04,104.33
287654,5951812.37,2159952.4,104.3
287655,5951812.47,2159953.13,104.10000000000001
287656,5951812.57,2159953.88,103.9
287657,5951812.600000001,2159954.27,103.87
287658,5951812.43,2159955.59,103.44
287659,5951812.4,2159955.91,103.81
287660,5951810.63,2159953.81,104.43
287661,5951812.5,2159953.49,104.04
287662,5951812.63,2159954.6,104.04
287663,5951812.63,2159955.23,104.4
287664,5951811.8100000005,2159955.19,104.56
287665,5951812.57,2159954.86,104.53
287666,5951809.0200000005,2159950.04,108.79
287667,5951812.57,2159952.8,106.43
287668,5951812.4,2159951.94,107.05
287669,5951812.5,2159952.37,106.76
287670,5951809.42,2159952.34,107.81
287671,5951810.96,2159954.14,105.74000000000001
287672,5951808.43,2159951.09,109.09
287673,5951808.17,2159950.17,110.3
287674,5951808.69,2159950.0100000002,110.86
287675,5951809.12,2159949.81,111.38
287676,5951807.91,2159950.24,112.01
287677,5951804.13,2159959.42,107.02
287678,5951799.9,2159961.1,106.4
287679,5951801.0200000005,2159960.57,106.53
287680,5951802.03,2159960.2800000003,106.66
287681,5951802.36,2159960.18,106.73
287682,5951812.7,2159955.65,104.10000000000001
287683,5951815.78,2159954.73,107.58
287684,5951813.32,2159955.72,108.2
287685,5951814.7,2159955.19,107.94
287686,5951816.76,2159954.54,107.68
287687,5951818.600000001,2159953.88,107.32000000000001
287688,5951819.95,2159953.29,107.18
287689,5951805.94,2159938.66,112.8
287690,5951805.84,2159938.89,113.68
287691,5951805.87,2159939.25,113.65
287692,5951805.87,2159939.58,113.78
287693,5951806.43,2159939.35,114.24000000000001
287694,5951805.91,2159939.9,113.75
287695,5951805.94,2159940.23,113.81
287696,5951805.97,2159940.63,113.84
287697,5951806.0,2159940.95,113.91
287698,5951806.04,2159941.2800000003,113.98
287699,5951807.15,2159940.3,114.37
287700,5951807.0200000005,2159939.9,114.8
287701,5951806.04,2159941.64,114.04
287702,5951806.07,2159941.97,114.11
287703,5951806.07,2159942.3,114.17
287704,5951806.100000001,2159942.63,114.37
287705,5951806.13,2159942.99,114.34
287706,5951808.3,2159941.77,114.4
287707,5951807.51,2159940.69,115.71000000000001
287708,5951807.94,2159941.12,116.27
287709,5951808.600000001,2159942.33,116.34
287710,5951808.46,2159941.87,116.96000000000001
287711,5951808.83,2159942.36,117.45
287712,5951809.15,2159942.95,115.91
287713,5951809.19,2159942.79,117.98
287714,5951806.33,2159945.81,112.60000000000001
287715,5951806.36,2159946.17,112.76
287716,5951806.17,2159946.3,114.01
287717,5951807.94,2159945.48,112.60000000000001
287718,5951808.46,2159945.38,112.53
287719,5951808.86,2159945.12,113.06
287720,5951806.17,2159943.35,114.44
287721,5951806.2,2159943.64,114.5
287722,5951806.2,2159944.0,114.60000000000001
287723,5951806.23,2159944.33,114.63
287724,5951805.91,2159944.5,114.5
287725,5951806.23,2159944.69,114.76
287726,5951805.91,2159945.12,114.83
287727,5951806.2700000005,2159945.02,114.83
287728,5951806.2700000005,2159945.38,114.96000000000001
287729,5951806.3,2159945.68,115.06
287730,5951806.36,2159946.04,114.96000000000001
287731,5951806.4,2159946.4,114.99000000000001
287732,5951807.0200000005,2159946.27,114.93
287733,5951806.86,2159945.84,115.62
287734,5951807.61,2159945.5100000002,114.7
